hour,day_name,category,followers_count,duration_seconds,hashtag_count,caption_length,has_trending_audio,female_presence_score,face_count,brightness_score,colorfulness_score,engagement_rate,engagement_score,source,is_weekend,is_peak_hour,is_morning,is_high_eng_category,is_short_reel,followers_log,hashtag_optimal,engagement_potential,day_num,category_enc
11,Wednesday,Tech,1000000,45,21,196,1,0.51,2,0.35,0.95,0.1081,129225,tiktok_synthetic,0,0,0,0,1,13.815511557963774,0,5.888204623185511,2,5
21,Tuesday,Lifestyle,15000,30,22,41,1,0.69,3,0.37,0.9,0.1194,1399,tiktok_synthetic,0,1,0,0,1,9.61587214452889,0,4.238348857811555,1,3
6,Wednesday,Entertainment,150000,15,20,212,1,0.31,4,0.69,0.77,0.1014,20828,tiktok_synthetic,0,0,0,1,1,11.918397239722838,0,5.121358895889135,2,2
11,Wednesday,Business,5000,15,12,285,1,0.4,0,0.72,0.33,0.1003,645,tiktok_synthetic,0,0,0,0,1,8.517393171418904,1,3.696957268567562,2,0
14,Wednesday,Tech,50000,30,7,251,1,0.02,0,0.52,0.49,0.0999,10142,tiktok_synthetic,0,0,0,0,1,10.819798284210286,1,4.533919313684114,2,5
20,Thursday,Entertainment,15000,30,18,25,1,0.61,4,0.51,0.24,0.1565,5026,tiktok_synthetic,0,1,0,1,1,9.61587214452889,0,4.118348857811556,3,2
17,Saturday,Education,500000,15,7,325,1,0.42,1,0.67,0.71,0.1298,139373,tiktok_synthetic,1,0,0,0,1,13.122365377402328,1,5.608946150960932,5,1
8,Saturday,Entertainment,50000,60,17,182,1,0.92,5,0.51,0.56,0.1309,11559,tiktok_synthetic,1,0,1,1,0,10.819798284210286,0,4.725919313684115,5,2
16,Sunday,Lifestyle,5000,30,24,146,0,0.64,1,0.95,0.66,0.1045,841,tiktok_synthetic,1,0,0,0,1,8.517393171418904,0,3.856957268567562,6,3
20,Saturday,Lifestyle,5000,45,18,188,0,0.4,1,0.57,0.98,0.124,613,tiktok_synthetic,1,1,0,0,1,8.517393171418904,0,3.796957268567562,5,3
8,Sunday,Sports,15000,15,6,70,1,0.26,4,0.45,0.52,0.1358,2261,tiktok_synthetic,1,0,1,1,1,9.61587214452889,1,4.092348857811555,6,4
19,Tuesday,Education,1000000,30,16,113,0,0.91,3,0.4,0.45,0.1058,97770,tiktok_synthetic,0,1,0,0,1,13.815511557963774,0,5.8782046231855105,1,1
7,Sunday,Lifestyle,150000,15,19,326,0,0.02,3,0.74,0.32,0.0898,12888,tiktok_synthetic,1,0,1,0,1,11.918397239722838,0,4.983358895889134,6,3
9,Sunday,Entertainment,15000,30,19,204,0,0.33,5,0.53,0.31,0.1128,2062,tiktok_synthetic,1,0,1,1,1,9.61587214452889,0,4.080348857811556,6,2
17,Friday,Business,15000,45,23,265,1,0.94,5,0.43,0.61,0.1364,4268,tiktok_synthetic,0,0,0,0,1,9.61587214452889,0,4.242348857811556,4,0
7,Tuesday,Business,15000,45,18,85,1,0.65,2,0.49,0.8,0.1086,2526,tiktok_synthetic,0,0,1,0,1,9.61587214452889,0,4.234348857811556,1,0
22,Saturday,Tech,50000,30,11,280,1,0.53,2,0.52,0.65,0.1358,11836,tiktok_synthetic,1,0,0,0,1,10.819798284210286,1,4.667919313684115,5,5
8,Monday,Lifestyle,150000,45,4,190,1,0.2,1,0.74,0.9,0.0974,13776,tiktok_synthetic,0,0,1,0,1,11.918397239722838,0,5.1353588958891345,0,3
15,Wednesday,Entertainment,15000,90,13,141,1,0.83,4,0.42,0.45,0.1149,3060,tiktok_synthetic,0,0,0,1,0,9.61587214452889,1,4.186348857811556,2,2
21,Wednesday,Education,50000,30,17,160,0,0.2,5,0.81,0.68,0.1161,10536,tiktok_synthetic,0,1,0,0,1,10.819798284210286,0,4.665919313684115,2,1
14,Friday,Entertainment,50000,15,5,164,0,0.25,0,0.51,0.73,0.1029,6405,tiktok_synthetic,0,0,0,1,1,10.819798284210286,1,4.625919313684115,4,2
16,Monday,Entertainment,500000,45,18,244,1,0.19,3,0.64,0.42,0.136,72439,tiktok_synthetic,0,0,0,1,1,13.122365377402328,0,5.498946150960932,0,2
20,Thursday,Lifestyle,500000,15,23,257,0,0.16,4,0.76,0.52,0.118,131595,tiktok_synthetic,0,1,0,0,1,13.122365377402328,0,5.536946150960932,3,3
8,Sunday,Entertainment,150000,60,21,174,0,0.95,5,0.68,0.67,0.094,18102,tiktok_synthetic,1,0,1,1,0,11.918397239722838,0,5.227358895889136,6,2
21,Tuesday,Entertainment,50000,30,24,214,1,0.6,2,0.76,0.22,0.1663,16579,tiktok_synthetic,0,1,0,1,1,10.819798284210286,0,4.643919313684115,1,2
17,Thursday,Sports,15000,30,8,174,1,0.64,5,0.53,0.91,0.1118,1829,tiktok_synthetic,0,0,0,1,1,9.61587214452889,1,4.262348857811556,3,4
10,Monday,Entertainment,150000,7,16,222,1,0.95,3,0.97,0.29,0.1068,33831,tiktok_synthetic,0,0,1,1,0,11.918397239722838,0,5.209358895889135,0,2
12,Friday,Entertainment,15000,30,7,263,1,0.23,5,0.62,0.24,0.1303,2014,tiktok_synthetic,0,0,0,1,1,9.61587214452889,1,4.064348857811556,4,2
14,Monday,Entertainment,15000,60,7,166,1,0.01,3,0.53,0.37,0.0992,1533,tiktok_synthetic,0,0,0,1,0,9.61587214452889,1,4.028348857811555,0,2
23,Friday,Entertainment,15000,7,8,186,1,0.6,4,0.51,0.6,0.1337,2533,tiktok_synthetic,0,0,0,1,0,9.61587214452889,1,4.188348857811556,4,2
13,Thursday,Tech,150000,30,20,84,1,0.51,5,0.33,0.46,0.112,26909,tiktok_synthetic,0,0,0,0,1,11.918397239722838,0,5.027358895889135,3,5
17,Thursday,Education,5000,90,24,187,0,0.48,5,0.78,0.55,0.07,460,tiktok_synthetic,0,0,0,0,0,8.517393171418904,0,3.768957268567562,3,1
7,Monday,Lifestyle,15000,30,20,293,1,0.06,2,0.48,0.27,0.0841,2347,tiktok_synthetic,0,0,1,0,1,9.61587214452889,0,4.008348857811556,0,3
15,Monday,Lifestyle,15000,30,21,339,1,0.45,4,0.97,0.39,0.1076,2726,tiktok_synthetic,0,0,0,0,1,9.61587214452889,0,4.208348857811556,0,3
14,Sunday,Entertainment,5000,30,4,142,1,0.29,0,0.45,0.28,0.1269,740,tiktok_synthetic,1,0,0,1,1,8.517393171418904,0,3.6109572685675615,6,2
13,Wednesday,Entertainment,5000,30,19,134,1,0.27,3,0.67,0.38,0.1035,794,tiktok_synthetic,0,0,0,1,1,8.517393171418904,0,3.6709572685675615,2,2
6,Friday,Sports,150000,15,3,321,1,0.22,4,0.81,0.76,0.1262,26659,tiktok_synthetic,0,0,0,1,1,11.918397239722838,0,5.125358895889135,4,4
11,Wednesday,Lifestyle,150000,7,11,329,1,0.33,4,0.91,0.66,0.1157,15677,tiktok_synthetic,0,0,0,0,0,11.918397239722838,1,5.147358895889135,2,3
17,Tuesday,Tech,15000,30,15,136,0,0.35,0,0.41,0.47,0.0772,1899,tiktok_synthetic,0,0,0,0,1,9.61587214452889,1,4.092348857811555,1,5
22,Tuesday,Lifestyle,150000,90,6,234,1,0.31,4,0.99,0.41,0.0881,13636,tiktok_synthetic,0,0,0,0,0,11.918397239722838,1,5.109358895889136,1,3
7,Monday,Sports,150000,15,7,26,1,0.98,3,0.93,1.0,0.1182,34877,tiktok_synthetic,0,0,1,1,1,11.918397239722838,1,5.349358895889135,0,4
16,Thursday,Entertainment,15000,15,20,320,1,0.93,1,0.97,0.81,0.1225,2167,tiktok_synthetic,0,0,0,1,1,9.61587214452889,0,4.388348857811556,3,2
23,Tuesday,Education,50000,30,12,255,1,0.57,1,0.9,0.86,0.1028,6436,tiktok_synthetic,0,0,0,0,1,10.819798284210286,1,4.793919313684114,1,1
16,Tuesday,Sports,1000000,60,6,146,0,0.98,2,0.91,0.22,0.0784,142279,tiktok_synthetic,0,0,0,1,0,13.815511557963774,1,5.94820462318551,1,4
23,Wednesday,Tech,15000,15,15,226,0,0.99,0,0.72,0.25,0.1002,1131,tiktok_synthetic,0,0,0,0,1,9.61587214452889,1,4.238348857811556,2,5
13,Wednesday,Lifestyle,5000,60,15,205,1,0.36,2,0.89,0.77,0.0818,724,tiktok_synthetic,0,0,0,0,0,8.517393171418904,1,3.8109572685675617,2,3
20,Sunday,Tech,500000,7,19,210,1,0.45,1,0.67,0.35,0.1163,68498,tiktok_synthetic,1,1,0,0,0,13.122365377402328,0,5.542946150960932,6,5
14,Sunday,Business,50000,90,10,216,0,0.96,0,0.68,0.54,0.1164,7779,tiktok_synthetic,1,0,0,0,0,10.819798284210286,1,4.763919313684115,6,0
20,Tuesday,Business,5000,30,6,25,1,0.61,4,0.69,0.35,0.1442,1348,tiktok_synthetic,0,1,0,0,1,8.517393171418904,1,3.7369572685675614,1,0
12,Monday,Lifestyle,50000,45,5,22,1,0.21,4,1.0,0.34,0.0953,4801,tiktok_synthetic,0,0,0,0,1,10.819798284210286,1,4.637919313684114,0,3
18,Wednesday,Lifestyle,15000,30,13,87,1,0.69,3,0.37,0.29,0.1394,3289,tiktok_synthetic,0,1,0,0,1,9.61587214452889,1,4.1163488578115555,2,3
18,Tuesday,Sports,150000,45,14,223,1,0.21,5,0.86,0.68,0.1429,26592,tiktok_synthetic,0,1,0,1,1,11.918397239722838,1,5.117358895889135,1,4
6,Thursday,Business,15000,15,11,338,1,0.34,1,0.49,0.79,0.1165,2611,tiktok_synthetic,0,0,0,0,1,9.61587214452889,1,4.170348857811557,3,0
9,Wednesday,Lifestyle,15000,7,17,128,1,0.23,4,0.55,0.25,0.109,3709,tiktok_synthetic,0,0,1,0,0,9.61587214452889,0,4.052348857811555,2,3
9,Tuesday,Entertainment,50000,30,15,190,0,0.24,0,0.36,0.42,0.0891,7291,tiktok_synthetic,0,0,1,1,1,10.819798284210286,1,4.5319193136841145,1,2
9,Sunday,Lifestyle,15000,60,7,333,0,0.0,5,0.55,0.73,0.0864,1994,tiktok_synthetic,1,0,1,0,0,9.61587214452889,1,4.102348857811556,6,3
18,Friday,Entertainment,5000,45,7,339,1,0.88,5,0.99,0.51,0.1647,818,tiktok_synthetic,0,1,0,1,1,8.517393171418904,1,3.8829572685675617,4,2
7,Wednesday,Lifestyle,50000,30,21,146,1,0.3,4,0.58,0.76,0.114,9569,tiktok_synthetic,0,0,1,0,1,10.819798284210286,0,4.655919313684114,2,3
20,Friday,Lifestyle,150000,30,13,188,1,0.09,2,0.77,0.81,0.1387,30915,tiktok_synthetic,0,1,0,0,1,11.918397239722838,1,5.101358895889135,4,3
9,Wednesday,Sports,5000,15,11,217,1,0.09,2,0.38,0.23,0.1166,1338,tiktok_synthetic,0,0,1,1,1,8.517393171418904,1,3.5469572685675614,2,4
11,Wednesday,Entertainment,50000,60,5,63,1,0.56,2,0.95,0.5,0.1283,8562,tiktok_synthetic,0,0,0,1,0,10.819798284210286,1,4.729919313684115,2,2
8,Sunday,Business,15000,45,20,88,1,0.99,5,0.88,0.78,0.1512,2479,tiktok_synthetic,1,0,1,0,1,9.61587214452889,0,4.376348857811556,6,0
12,Saturday,Tech,15000,45,15,280,1,0.15,2,0.57,0.5,0.1203,2489,tiktok_synthetic,1,0,0,0,1,9.61587214452889,1,4.090348857811556,5,5
11,Saturday,Education,15000,30,14,127,1,0.1,2,0.54,0.2,0.0977,1745,tiktok_synthetic,1,0,0,0,1,9.61587214452889,1,4.014348857811556,5,1
8,Friday,Sports,15000,90,11,115,1,0.44,5,0.6,0.47,0.1265,1494,tiktok_synthetic,0,0,1,1,0,9.61587214452889,1,4.148348857811556,4,4
9,Monday,Tech,150000,60,12,114,1,0.56,3,0.58,0.9,0.115,14288,tiktok_synthetic,0,0,1,0,0,11.918397239722838,1,5.175358895889135,0,5
15,Tuesday,Lifestyle,15000,30,15,312,0,0.29,2,0.48,0.96,0.0768,2823,tiktok_synthetic,0,0,0,0,1,9.61587214452889,1,4.192348857811556,1,3
14,Monday,Entertainment,50000,30,22,127,1,0.3,3,0.99,0.65,0.1102,3923,tiktok_synthetic,0,0,0,1,1,10.819798284210286,0,4.715919313684115,0,2
11,Monday,Entertainment,5000,30,22,238,1,0.42,3,0.87,0.45,0.1425,638,tiktok_synthetic,0,0,0,1,1,8.517393171418904,0,3.7549572685675616,0,2
16,Saturday,Sports,500000,30,15,157,1,0.31,4,0.49,0.57,0.1383,143337,tiktok_synthetic,1,0,0,1,1,13.122365377402328,1,5.522946150960932,5,4
12,Tuesday,Entertainment,50000,30,24,159,0,0.92,5,0.99,0.39,0.109,12685,tiktok_synthetic,0,0,0,1,1,10.819798284210286,0,4.787919313684116,1,2
23,Saturday,Business,50000,15,11,313,1,0.04,0,0.31,0.33,0.1336,13749,tiktok_synthetic,1,0,0,0,1,10.819798284210286,1,4.463919313684115,5,0
9,Saturday,Entertainment,15000,30,12,265,1,0.23,2,0.61,0.59,0.1309,4588,tiktok_synthetic,1,0,1,1,1,9.61587214452889,1,4.132348857811556,5,2
10,Sunday,Lifestyle,15000,30,21,91,1,0.81,0,0.7,0.79,0.1451,4580,tiktok_synthetic,1,0,1,0,1,9.61587214452889,0,4.306348857811556,6,3
9,Saturday,Lifestyle,5000,30,8,25,0,0.83,1,0.33,0.38,0.1146,890,tiktok_synthetic,1,0,1,0,1,8.517393171418904,1,3.7149572685675616,5,3
9,Thursday,Sports,500000,15,9,202,1,0.11,3,0.41,0.93,0.1359,66778,tiktok_synthetic,0,0,1,1,1,13.122365377402328,1,5.538946150960932,3,4
18,Monday,Lifestyle,15000,45,17,220,1,0.97,1,0.48,0.33,0.1365,3174,tiktok_synthetic,0,1,0,0,1,9.61587214452889,0,4.202348857811556,0,3
21,Sunday,Entertainment,50000,30,24,83,1,0.69,3,0.8,0.65,0.18,12367,tiktok_synthetic,1,1,0,1,1,10.819798284210286,0,4.755919313684115,6,2
19,Sunday,Education,50000,7,21,286,1,0.27,2,0.96,0.82,0.1332,4676,tiktok_synthetic,1,1,0,0,0,10.819798284210286,0,4.737919313684115,6,1
16,Monday,Sports,15000,30,16,70,0,0.46,1,0.74,0.37,0.0982,2672,tiktok_synthetic,0,0,0,1,1,9.61587214452889,0,4.160348857811556,0,4
7,Sunday,Lifestyle,50000,60,18,33,1,0.3,5,0.69,0.44,0.1032,8433,tiktok_synthetic,1,0,1,0,0,10.819798284210286,0,4.613919313684114,6,3
19,Monday,Tech,50000,45,16,32,1,0.15,4,0.68,0.24,0.1251,11061,tiktok_synthetic,0,1,0,0,1,10.819798284210286,0,4.541919313684115,0,5
12,Thursday,Education,50000,15,22,267,1,0.29,1,0.55,0.96,0.1087,7981,tiktok_synthetic,0,0,0,0,1,10.819798284210286,0,4.687919313684115,3,1
16,Wednesday,Education,15000,90,4,207,1,0.58,3,0.88,0.59,0.1175,1696,tiktok_synthetic,0,0,0,0,0,9.61587214452889,0,4.256348857811556,2,1
9,Sunday,Lifestyle,15000,7,11,62,1,0.83,5,0.68,0.25,0.1298,3710,tiktok_synthetic,1,0,1,0,0,9.61587214452889,1,4.198348857811556,6,3
12,Friday,Sports,5000,90,5,148,1,0.36,3,0.46,0.86,0.1253,1234,tiktok_synthetic,0,0,0,1,0,8.517393171418904,1,3.742957268567562,4,4
21,Friday,Lifestyle,150000,15,8,280,1,0.35,0,0.4,0.66,0.1378,25055,tiktok_synthetic,0,1,0,0,1,11.918397239722838,1,5.049358895889135,4,3
11,Thursday,Tech,50000,7,7,210,0,0.47,1,0.99,0.24,0.0655,6731,tiktok_synthetic,0,0,0,0,0,10.819798284210286,1,4.6679193136841155,3,5
11,Monday,Education,15000,30,16,173,1,0.64,4,0.31,0.56,0.101,1609,tiktok_synthetic,0,0,0,0,1,9.61587214452889,0,4.148348857811556,0,1
7,Friday,Entertainment,500000,30,17,101,0,0.75,2,0.95,0.55,0.0953,68029,tiktok_synthetic,0,0,1,1,1,13.122365377402328,0,5.698946150960933,4,2
13,Thursday,Sports,5000,30,20,32,0,0.33,0,0.45,0.32,0.0825,324,tiktok_synthetic,0,0,0,1,1,8.517393171418904,0,3.6269572685675615,3,4
12,Saturday,Tech,150000,45,19,97,0,0.59,1,0.76,0.54,0.0972,34671,tiktok_synthetic,1,0,0,0,1,11.918397239722838,0,5.145358895889135,5,5
19,Tuesday,Lifestyle,1000000,60,11,191,0,0.39,0,0.51,0.43,0.084,117739,tiktok_synthetic,0,1,0,0,0,13.815511557963774,1,5.792204623185511,1,3
14,Friday,Sports,500000,30,21,292,1,0.72,1,0.9,0.76,0.1309,48756,tiktok_synthetic,0,0,0,1,1,13.122365377402328,0,5.724946150960932,4,4
20,Tuesday,Sports,150000,30,11,30,1,0.16,2,0.68,0.2,0.1454,17842,tiktok_synthetic,0,1,0,1,1,11.918397239722838,1,4.975358895889135,1,4
23,Monday,Lifestyle,15000,15,18,58,0,0.26,2,0.4,0.29,0.0744,1458,tiktok_synthetic,0,0,0,0,1,9.61587214452889,0,4.036348857811556,0,3
17,Friday,Business,5000,7,8,199,1,0.43,4,0.49,0.93,0.0868,901,tiktok_synthetic,0,0,0,0,0,8.517393171418904,1,3.7769572685675614,4,0
18,Thursday,Lifestyle,50000,30,10,214,1,0.89,0,0.52,0.55,0.1259,5961,tiktok_synthetic,0,1,0,0,1,10.819798284210286,1,4.719919313684115,3,3
12,Wednesday,Entertainment,15000,7,5,53,1,0.57,4,0.92,0.34,0.1204,3026,tiktok_synthetic,0,0,0,1,0,9.61587214452889,1,4.2123488578115555,2,2
15,Friday,Entertainment,5000,45,24,309,0,0.97,1,0.84,0.83,0.096,872,tiktok_synthetic,0,0,0,1,1,8.517393171418904,0,3.934957268567562,4,2
15,Friday,Entertainment,150000,30,7,137,0,0.1,2,0.88,0.88,0.0879,20928,tiktok_synthetic,0,0,0,1,1,11.918397239722838,1,5.139358895889135,4,2
7,Friday,Lifestyle,15000,15,9,198,0,0.46,2,0.34,0.37,0.0727,1459,tiktok_synthetic,0,0,1,0,1,9.61587214452889,1,4.080348857811556,4,3
19,Friday,Lifestyle,500000,30,3,179,0,0.42,3,0.71,0.77,0.1099,133247,tiktok_synthetic,0,1,0,0,1,13.122365377402328,0,5.628946150960932,4,3
18,Thursday,Entertainment,150000,15,24,288,1,0.6,3,1.0,0.69,0.1516,49306,tiktok_synthetic,0,1,0,1,1,11.918397239722838,0,5.225358895889135,3,2
11,Thursday,Tech,150000,30,23,210,1,0.81,4,0.85,0.8,0.1114,14211,tiktok_synthetic,0,0,0,0,1,11.918397239722838,0,5.259358895889135,3,5
14,Wednesday,Tech,150000,45,6,134,0,0.84,0,0.38,0.83,0.0769,14379,tiktok_synthetic,0,0,0,0,1,11.918397239722838,1,5.177358895889135,2,5
18,Thursday,Sports,500000,30,18,301,1,0.67,1,0.78,0.73,0.1369,138645,tiktok_synthetic,0,1,0,1,1,13.122365377402328,0,5.684946150960932,3,4
14,Thursday,Sports,150000,15,16,320,1,0.64,4,0.82,0.96,0.1267,27539,tiktok_synthetic,0,0,0,1,1,11.918397239722838,0,5.251358895889135,3,4
18,Monday,Business,50000,45,3,25,1,0.95,2,0.66,0.89,0.1579,18824,tiktok_synthetic,0,1,0,0,1,10.819798284210286,0,4.827919313684115,0,0
10,Sunday,Sports,15000,15,6,283,0,0.38,2,0.36,0.38,0.1034,3292,tiktok_synthetic,1,0,1,1,1,9.61587214452889,1,4.070348857811556,6,4
19,Monday,Tech,500000,45,12,303,1,0.83,2,0.32,0.93,0.1242,74144,tiktok_synthetic,0,1,0,0,1,13.122365377402328,1,5.664946150960932,0,5
10,Sunday,Lifestyle,150000,30,13,29,1,0.92,1,0.96,0.49,0.1222,42288,tiktok_synthetic,1,0,1,0,1,11.918397239722838,1,5.241358895889135,6,3
14,Tuesday,Education,15000,30,9,28,0,0.49,4,0.48,0.78,0.0931,1123,tiktok_synthetic,0,0,0,0,1,9.61587214452889,1,4.1963488578115555,1,1
13,Wednesday,Tech,5000,60,6,22,1,0.73,1,0.57,0.88,0.1212,517,tiktok_synthetic,0,0,0,0,0,8.517393171418904,1,3.8429572685675617,2,5
12,Sunday,Tech,50000,45,3,26,1,0.38,5,0.86,0.55,0.1056,6782,tiktok_synthetic,1,0,0,0,1,10.819798284210286,0,4.685919313684114,6,5
13,Monday,Education,5000,7,3,215,1,0.16,2,0.78,0.24,0.1032,581,tiktok_synthetic,0,0,0,0,0,8.517393171418904,0,3.642957268567562,0,1
8,Wednesday,Business,500000,15,19,39,1,0.59,3,0.98,0.96,0.1116,53256,tiktok_synthetic,0,0,1,0,1,13.122365377402328,0,5.754946150960932,2,0
20,Wednesday,Lifestyle,1000000,60,12,308,1,0.2,4,0.36,0.26,0.112,150729,tiktok_synthetic,0,1,0,0,0,13.815511557963774,1,5.69020462318551,2,3
13,Friday,Entertainment,5000,7,7,313,0,0.46,3,0.79,0.48,0.0861,332,tiktok_synthetic,0,0,0,1,0,8.517393171418904,1,3.752957268567562,4,2
6,Saturday,Sports,50000,30,9,52,0,0.87,4,0.36,0.68,0.1026,6269,tiktok_synthetic,1,0,0,1,1,10.819798284210286,1,4.709919313684115,5,4
12,Saturday,Tech,5000,45,10,102,1,0.09,2,0.3,0.29,0.1241,1249,tiktok_synthetic,1,0,0,0,1,8.517393171418904,1,3.5429572685675614,5,5
7,Saturday,Tech,50000,30,4,75,1,0.03,3,0.38,0.87,0.1279,8530,tiktok_synthetic,1,0,1,0,1,10.819798284210286,0,4.583919313684115,5,5
19,Wednesday,Entertainment,15000,45,11,128,0,0.61,3,0.73,0.36,0.1383,3666,tiktok_synthetic,0,1,0,1,1,9.61587214452889,1,4.186348857811556,2,2
23,Friday,Entertainment,50000,45,6,318,1,0.33,4,0.77,0.99,0.1244,5345,tiktok_synthetic,0,0,0,1,1,10.819798284210286,1,4.745919313684115,4,2
20,Tuesday,Tech,15000,45,14,81,1,0.42,5,0.61,0.93,0.1133,2453,tiktok_synthetic,0,1,0,0,1,9.61587214452889,1,4.238348857811556,1,5
19,Tuesday,Sports,5000,60,13,343,0,0.41,5,0.33,0.68,0.103,343,tiktok_synthetic,0,1,0,1,0,8.517393171418904,1,3.6909572685675616,1,4
22,Saturday,Lifestyle,15000,30,7,171,1,0.09,3,0.74,0.73,0.1282,2554,tiktok_synthetic,1,0,0,0,1,9.61587214452889,1,4.158348857811555,5,3
21,Tuesday,Tech,5000,30,14,339,1,0.0,3,0.36,0.63,0.1198,904,tiktok_synthetic,0,1,0,0,1,8.517393171418904,1,3.6049572685675617,1,5
6,Friday,Lifestyle,50000,30,23,337,1,0.9,2,0.4,0.51,0.126,10041,tiktok_synthetic,0,0,0,0,1,10.819798284210286,0,4.689919313684115,4,3
12,Saturday,Entertainment,5000,45,6,278,1,0.22,4,0.66,0.48,0.1146,452,tiktok_synthetic,1,0,0,1,1,8.517393171418904,1,3.678957268567562,5,2
16,Sunday,Entertainment,15000,60,15,227,0,0.43,4,0.54,0.91,0.0865,937,tiktok_synthetic,1,0,0,1,0,9.61587214452889,1,4.222348857811556,6,2
10,Sunday,Entertainment,500000,15,24,263,1,0.97,0,0.63,0.66,0.1566,86284,tiktok_synthetic,1,0,1,1,1,13.122365377402328,0,5.700946150960932,6,2
22,Friday,Sports,150000,15,3,68,1,0.83,4,0.74,0.86,0.1232,30326,tiktok_synthetic,0,0,0,1,1,11.918397239722838,0,5.253358895889135,4,4
16,Tuesday,Lifestyle,500000,90,20,41,1,0.11,2,0.41,0.61,0.0877,24923,tiktok_synthetic,0,0,0,0,0,13.122365377402328,0,5.474946150960932,1,3
13,Saturday,Lifestyle,500000,30,6,348,0,0.51,3,0.93,0.45,0.1059,99532,tiktok_synthetic,1,0,0,0,1,13.122365377402328,1,5.626946150960932,5,3
15,Sunday,Entertainment,5000,15,6,129,1,0.73,0,0.69,0.27,0.1291,632,tiktok_synthetic,1,0,0,1,1,8.517393171418904,1,3.7449572685675614,6,2
17,Friday,Entertainment,5000,45,10,319,1,0.7,3,0.32,0.46,0.1423,1550,tiktok_synthetic,0,0,0,1,1,8.517393171418904,1,3.702957268567562,4,2
15,Thursday,Entertainment,50000,90,22,11,0,0.76,4,0.74,0.9,0.081,6185,tiktok_synthetic,0,0,0,1,0,10.819798284210286,0,4.807919313684114,3,2
18,Sunday,Business,500000,60,8,127,1,0.46,1,0.62,0.77,0.1435,55583,tiktok_synthetic,1,1,0,0,0,13.122365377402328,1,5.618946150960931,6,0
23,Thursday,Lifestyle,1000000,45,6,46,1,0.18,3,0.79,0.83,0.0803,125913,tiktok_synthetic,0,0,0,0,1,13.815511557963774,1,5.8862046231855105,3,3
15,Friday,Education,5000,15,6,106,0,0.46,5,0.85,0.82,0.0746,650,tiktok_synthetic,0,0,0,0,1,8.517393171418904,1,3.832957268567562,4,1
22,Friday,Education,15000,60,13,266,1,0.65,4,0.96,0.3,0.1159,3576,tiktok_synthetic,0,0,0,0,0,9.61587214452889,1,4.228348857811556,4,1
21,Monday,Lifestyle,5000,30,11,137,0,0.61,5,1.0,0.33,0.1093,684,tiktok_synthetic,0,1,0,0,1,8.517393171418904,1,3.7949572685675617,0,3
10,Sunday,Tech,150000,60,16,165,0,0.07,2,0.68,0.45,0.0696,14871,tiktok_synthetic,1,0,1,0,0,11.918397239722838,0,5.007358895889135,6,5
8,Monday,Entertainment,50000,15,6,154,0,0.06,5,0.69,0.44,0.0713,6447,tiktok_synthetic,0,0,1,1,1,10.819798284210286,1,4.565919313684114,0,2
20,Wednesday,Tech,5000,7,15,66,0,0.97,4,0.32,0.25,0.1233,779,tiktok_synthetic,0,1,0,0,0,8.517393171418904,1,3.7149572685675616,2,5
7,Sunday,Sports,15000,30,8,79,0,0.15,0,0.91,0.32,0.1053,3277,tiktok_synthetic,1,0,1,1,1,9.61587214452889,1,4.122348857811556,6,4
18,Saturday,Education,50000,15,15,53,1,0.29,5,0.32,0.88,0.1367,5407,tiktok_synthetic,1,1,0,0,1,10.819798284210286,1,4.625919313684115,5,1
13,Wednesday,Entertainment,150000,45,5,221,0,0.77,1,0.74,0.67,0.0874,26390,tiktok_synthetic,0,0,0,1,1,11.918397239722838,1,5.203358895889135,2,2
22,Wednesday,Tech,5000,90,9,184,1,0.41,1,0.37,0.47,0.114,1083,tiktok_synthetic,0,0,0,0,0,8.517393171418904,1,3.6569572685675613,2,5
9,Tuesday,Entertainment,500000,45,3,150,1,0.18,1,0.5,0.62,0.1042,95939,tiktok_synthetic,0,0,1,1,1,13.122365377402328,0,5.508946150960931,1,2
14,Thursday,Education,50000,60,13,85,1,0.47,5,0.4,0.41,0.0928,5180,tiktok_synthetic,0,0,0,0,0,10.819798284210286,1,4.583919313684115,3,1
20,Tuesday,Sports,150000,30,4,167,1,0.57,2,0.4,0.67,0.1432,15738,tiktok_synthetic,0,1,0,1,1,11.918397239722838,0,5.095358895889135,1,4
14,Saturday,Tech,150000,45,7,94,1,0.45,1,0.35,0.26,0.1364,41136,tiktok_synthetic,1,0,0,0,1,11.918397239722838,1,4.979358895889135,5,5
14,Friday,Lifestyle,5000,60,24,331,1,0.92,3,0.52,0.92,0.1028,624,tiktok_synthetic,0,0,0,0,0,8.517393171418904,0,3.878957268567562,4,3
19,Monday,Sports,5000,45,16,318,0,0.28,2,0.6,0.39,0.1169,621,tiktok_synthetic,0,1,0,1,1,8.517393171418904,0,3.6609572685675618,0,4
21,Saturday,Tech,50000,30,15,27,1,0.66,4,0.63,0.86,0.1453,4612,tiktok_synthetic,1,1,0,0,1,10.819798284210286,1,4.7579193136841145,5,5
22,Friday,Business,5000,30,18,293,1,0.11,0,0.61,0.73,0.0947,804,tiktok_synthetic,0,0,0,0,1,8.517393171418904,0,3.6969572685675613,4,0
18,Saturday,Entertainment,150000,45,17,51,0,0.39,2,0.67,0.62,0.1507,24742,tiktok_synthetic,1,1,0,1,1,11.918397239722838,0,5.103358895889135,5,2
